Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.99206468746939,2.78022854212236,5.59618952073011,4.05960593662805,3.62877024437186,4.00531793513311,2.72579845079559,2.81839506562636,3.06466236855576,3.3887835062684
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1329.3704808998,1338.59046548627,1385.61417581045,1413.98188639216,1437.37135466649,1465.89782581729,1476.38688314725,1488.85613490824,1505.25419206172,1527.09890788139
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.473,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777,..
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.91616711922561,2.39939891133452,3.7269476588301,5.82112109969025,4.38452887429834,1.73542276681493,6.20015401075946,8.92444785079518,8.60908972348436,6.67593028986779
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,467.9145805459,462.47214741215,462.482920889479,473.294077418165,478.632426258904,471.504423341186,484.784649973339,511.29926733563,537.507995280245,555.097201309724
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.658,59.081,59.495,59.926,60.242,60.428,60.044,60.979,61.895,..
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.415193061293763,-8.68524343913786,-5.59477371915547,-2.30431780125842,1.12447391976529,-6.26777227963225,1.01507036990908,1.47535613247133,1.90686426346754,2.57966639535138
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1679.58056113856
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.662,63.911,64.203,64.472,63.152,64.391,64.192,65,65.772,..
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.65208096802883,4.20432325175899,4.1576989627609,2.6159044043379,2.41751181762513,-4.27335432161462,7.93576224743147,4.55149177958398,5.11192183229137,4.32122429647224
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11714.7105980803,12084.4351325708,12468.5654531785,12679.5253643093,12877.6501010869,12242.2098908608,13146.6927918545,13686.1614090906,14318.8389652286,14866.5823676279
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.407,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799,..
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.19494942728191,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228,7.06332910205232,6.39988362720531,6.45045796902575,5.95000000002031
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2312.13337034704,2390.74710632192
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.281,58.814,59.315,59.795,60.274,60.14,60.29,61.562,61.944,..
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.32317515803855,3.46112947356767,3.28095812140658,2.90468149344008,3.10043911443758,-8.31164257884687,12.6317003277712,7.28793643206565,3.30254488086325,3.81494521667429
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12285.3032582105,12849.34640034,13485.8816667037,14060.7189510749,14641.2298817935,13544.9715102628,15394.4707328085,16616.3915356348,17147.1660226623,17770.8686584043
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2756097560976,77.9219512195122,77.7268292682927,77.919512195122,78.2243902439024,77.5243902439024,76.4243902439025,77.5756097560976,78.4731707317073,..
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.4383335888395,0.512843095700745,1.80979177212284,2.24794854086232,-0.163087223606624,-10.9490846048862,1.25369342501311,1.77504879825767,-1.92937123169681,..
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7727.91997207998,7774.0698462623,7927.27769340823,8120.43123558256,8124.75282059108,7252.31672155863,7379.01400369289,7552.33152218841,7433.42885399673,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.745,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.458151544160046,-1.06770848655277,-1.2762081008495,-2.10411133101029,-3.20613171902535,-18.4384703505394,4.18371193053551,7.92300000000002,4.20199999999993,..
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19361.8130008678,18953.0537415003,18651.4798142441,18355.1767135889,17980.5299262806,14901.2436825212,15787.3376825672,17307.719460018,17363.1343697039,..
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.482,76.322,76.423,76.493,76.492,76.501,75.686,76.729,76.8,..
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.41892038889013,6.57359080924678,5.75083236554525,6.27166360056404,5.87559583386607,-3.22063018637567,11.3881892684305,7.20486780743879,2.76390975419605,3.4480617042135
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23487.228515625,24916.6328125,26105.5859375,27406.4765625,28625.779296875,27391.591796875,30228.03515625,31967.541015625,32340.841796875,32998.671875
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.464,81.534,81.543,81.556,81.454,81.23,80.573,80.434,81.648,..
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.95875848915604,2.58087013921376,5.17356529967881,2.83030588267866,3.56577658128261,-5.30487955463876,4.02901832055149,2.8471706583814,-0.0552618201120225,1.12038462698665
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20251.7485519779,20444.5430676362
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.5780487804878,79.0268292682927,78.9780487804878,79.0292682926829,79.2292682926829,78.2268292682927,77.2219512195122,78.9292682926829,79.8780487804878,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.10441456445301,3.07304549209093,3.05647723922718,1.8600074900921,1.71140093932736,-1.78010601831291,7.38206633449863,1.54017307357893,2.49518434516773,3.67619734971929
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59803.9202218941,60248.671222365,61295.9818625045,63229.9479713724
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7024390243902,80.8536585365854,81.1024390243903,80.9536585365854,81.4512195121951,81.6024390243903,81.4048780487805,81.3048780487805,81.8536585365854,..
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.30898563450799,7.1234323372872,5.458091517212,4.77433934943193,5.54508081154978,1.2021151728969,4.40715667561153,5.16653702854374,7.37207148701995,5.95382998854848
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2376.12554719873,2502.85181449431,2596.45134698268,2677.1650334451,2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3134.30076618172,3276.07867821377
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.833,63.335,63.71,64.105,64.381,64.2,63.83,65.54,65.987,..
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.37338262476895,1.44724556489263,-7.5443637547282,2.964010610466,3.94809757938053,-15.7064024545862,5.37983838954712,10.3968076616121,3.65221012208734,2.052738472526
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8282.59874702141,8499.52291903149,7985.6341102129,8261.16492553236,8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042,9172.71049624795
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.968,71.189,68.62,71.378,71.305,71.269,69.832,71.081,71.132,..
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.98771131236387,6.71974078681295,3.93386176401576,7.09751640210159,4.8940301149584,-7.92905234231061,14.0124289062207,5.23795652902595,2.19229848237939,4.95169687182482
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949,9168.29474681395
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.982,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72,..
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.119692109287612,-0.687954245877947,5.97039880954841,1.04429460679607,0.1654044646003,-9.24509619165865,9.42189269033631,5.86842354862311,1.98823813984235,-2.00125476341026
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6174.81822806637,5999.39391066593
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.222,76.094,76.22,77.248,77.286,72.004,72.746,76.577,77.392,..
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.37201907790141,4.34664345555447,4.18122099994778,5.3311086189448,5.55209307156956,3.55016483786838,3.29064601202211,6.58784560886967,3.76028052279247,2.3991692678251
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3306.98159414141,3381.22246306207,3452.90961245539,3568.63966286161,3701.2446345188,3770.86947867421,3837.31992324447,4029.78295457978,4111.3118478995,4137.60929232898
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.135,70.437,70.709,70.974,71.213,69.79,68.976,71.01,71.633,..
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.40000008852115,2.53906241135864,2.24761908134138,2.4124442237792,2.43747159065784,-7.893101359867,11.9047617015957,2.95461516549889,3.5391566928735,2.60202016121069
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96083888359,4489.17787712717,4585.22599757795
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.952,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099,..
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.11004114881537,-8.81641723219757,-5.66750850486686,-6.23654406734575,-5.48182537893445,-4.79108083383294,0.860269956382069,3.22350831658598,-5.08930872071532,0.907248245986736
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,5118.21986148331,5041.94038551173
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.635,61.081,61.481,61.915,62.297,62.141,62.447,63.355,63.707,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.909,66.242,66.612,66.979,67.306,66.98,66.94,67.789,68.624,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.83815262882932,3.09301920751959,5.63467248963991,3.69969756161726,3.72664943466884,-2.88380751483778,7.15444676280146,0.0604305165130938,-3.02303874520777,-0.261006210060856
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17722.1557669523,18264.9873304279,19270.8141210511,19914.3454922878,20579.8756732376,19946.945696898,21351.3954794853,21080.6531409009,20123.4227027316,20046.0298759116
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.590243902439,77.6414634146342,78.0926829268293,78.2439024390244,78.6463414634147,78.5951219512195,76.9439024390244,77.8439024390244,78.490243902439,..
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.04693015099366,4.67584583731528,1.45679297569019,0.256586001893197,6.0831764512818,-2.86288213677992,3.43496891197057,1.1195906677553,3.44447831200682,2.64070461612
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3420.75357067279,3559.85099149342,3584.61802626857,3560.81449068718,3742.38415901165,3596.06416104047,3676.8490229898,3680.42326804666,3771.33819773849,3832.56834216458
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.941,56.228,57.574,58.707,59.85,59.862,58.228,63.028,64.123,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.3924630202332,9.43348265784411,9.56418965754014,6.81614778557282,8.36408573314054,6.05953089054807,5.64153069257077,5.32175988403378,6.59424599357075,7.31669112848382
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,621.845673808133,662.32729587522,706.164227383539,734.227726647201,774.512169656681,799.47559527955,822.305881122416,843.648005300445,876.168528913325,916.294136810201
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.592,64.162,64.766,65.257,65.741,65.969,65.33,66.897,67.315,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.958001934486234,1.38644795938293,3.51201367488443,2.76370952267429,4.53851028676189,-1.63732118017028,5.50438017256558,3.55602380418398,2.4890581166362,..
Faroe Islands,FRO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,52635.0375463609,52757.3960429144,53831.0294952424,54433.5931539501,56028.4173545459,54299.5934165413,56495.2991897127,57829.4905587025,58711.4748690929,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7926829268293,81.9926829268293,82.1439024390244,82.2926829268293,82.4439024390244,82.6439024390244,82.8439024390244,82.9439024390244,83.1439024390244,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.50120041028764,2.44565179664174,5.35336455965106,3.81235122208518,-0.581946709343811,-17.0386673704039,-4.88103619598493,19.7927266886699,7.5242913513424,3.82899888724594
Fiji,FJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5097.53106864695,5218.85823412744,5500.67840152348,5720.21447177107,5701.10435269429,4729.3813108251,4489.96060809938,5362.78680848613,5736.82886448243,5926.74107099777
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.48,66.657,67.06,66.965,67.009,66.924,64.904,67.148,67.316,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.466503766322674,2.57193414898754,3.30337003591039,1.19297759742292,1.34973845741737,-2.49103605535707,2.67634641498897,0.763041912763526,-0.946904862611035,-0.154214821070312
Finland,FIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42560.3456767103,43529.6761616969,44862.220404205,45337.2409550575,45898.5708448954,44690.9801103074,45792.0454180872,46016.1492103929,45353.4530466713,44855.3304642764
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732,81.8853658536585,81.1878048780488,81.6853658536585,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.06675474783462,0.860031075424033,2.08361485997399,1.64590872395887,2.02744646419237,-7.44064589948231,6.88233783360239,2.57084047567793,0.936487518850853,1.16613851497229
France,FRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36702.4323733379,36920.5342846914,37580.5979329356,38062.4435961412,38705.2072940618,35709.2045925926,38030.8571685178,38881.2230613595,39117.4845032233,39441.2610467049
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976,82.3243902439024,82.1292682926829,82.9292682926829,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80334081452726,2.30219823670438,4.29263363103487,1.87123191091266,2.70001206709303,-7.05094422106298,2.09452990658549,4.46637969963146,2.99692707779566,..
French Polynesia,PYF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19166.9594761931,19516.0718353276,20287.7685831663,20687.4899594195,21305.5211608622,19790.8686331117,20163.2925023796,21019.8374847547,21592.7969445558,..
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.339,82.555,82.774,82.985,83.195,82.459,79.571,83.859,84.07,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094,1.46795731508091,3.03761449525692,2.44588083096593,3.38390760783467
Gabon,GAB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7047.12654634355,6991.3251446736,6840.05959347802,6724.5961429108,6817.56879468764,6534.27966529444,6479.0490069252,6527.48207901861,6541.69710787282,6618.78692368246
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.336,66.583,66.816,67.043,67.337,67.073,67.072,67.713,68.337,..
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974,5.25596878816744,5.49299825508946,4.79750894530943,5.74671765535597
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,619.536364296461,615.193365494386,628.777299272925,658.127833258563,682.797642940426,670.758642891251,689.49323955737,710.686979384658,727.838723407125,752.336018219393
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.971,63.386,63.708,64.034,64.427,64.418,63.847,64.859,65.86,..
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.35102350265353,3.45021517996871,5.15990261658827,6.062036412677,5.38071926589951,-6.2904717853839,10.6442336580969,10.9585321385624,7.83220126555726,9.42857220157775
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4086.6223465965,4225.09154904806,4442.50744127374,4713.65354845303,4975.81148194814,4659.60925318234,5175.19865185825,5736.30449578597,6180.6206023429,6840.0090445366
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.241,73.136,73.435,73.985,74.165,73.509,71.635,74.141,74.496,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.65271978656361,2.29471066413561,2.71602454639843,1.11644310902427,0.987893350164853,-4.09513751682526,3.6699998840452,1.36973104612758,-0.266438401180253,-0.238526858256165
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41911.0109851054,42528.0637054999,43520.1864273682,43874.0130996238,44207.6320584483,42362.6472083477,43898.7713207389,44180.4298386858,44008.131158562,44108.7012570242
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.790243902439,80.6080487804878,80.5414634146342,..
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.68487260389836
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1722.77282833606,1740.81101902928,1841.44636153249,1915.4532323781,1999.55372220211,1970.19411460398,2030.04866500967,2067.20895910766,2091.8133564595,2169.66527337072
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.668,82.741,82.858,83.028,83.183,83.07,80.274,83.517,83.553,..
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.228301892172851,-0.0317947678412054,1.47312472702352,2.06467207892409,2.27718065334808,-9.19623149726978,8.65449786002131,5.74364902526337,2.33212444945818,2.27173622615105
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17980.7298238137,18049.928997892,18352.0884461258,18769.0389621976,19216.6759579785,17486.951333323,19232.9683327114,20595.4952639016,21139.1917042145,21654.3443122365
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.2878048780488,80.0829268292683,80.7878048780488,81.5365853658537,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.250789762104304,1.63409410992996,2.00455580865604,0.865961986998158,..
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44536.3549705377,46561.7831434013,46597.9452470348,47012.9860350276,48170.7896955512,48169.9406957389,48709.9339758895,49679.3365414895,49929.7755428605,..
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4790243902439,71.8385365853659,71.9321951219512,71.9675609756098,71.9443902439024,71.8507317073171,71.8139024390244,71.5404878048781,71.549756097561,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,7.32074061551874,4.67976181593586,3.69305932786197
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8694.12438005692,8983.68397337899,9357.40728883583,9744.16919577204,9785.56040240592,8413.28335500372,8781.46248494156,9406.19337643226,9832.25221076638,10184.4028875327
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.037,75.01,74.977,74.957,74.971,75.019,74.522,75.151,75.205,..
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.825688073394488,0.18198362147406,0.890099909173486,-0.828231904933389,2.52360203340596,-10.5188595714539,2.0581832574708,5.09986426216793,..,..
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35165.7014644795,35373.8483143417,35850.9025520506,35731.2203743081,36830.1264410973,32884.8852646787,33239.4846327875,34627.9862781837,..,..
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.444,76.449,76.463,76.561,76.645,75.529,75.434,77.102,77.209,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09217072141163,2.67780273264368,3.07985127147485,3.40687346472738,4.0178979343828,-1.78555194467604,8.0417038372514,4.18451808712605,3.53315670086947,3.65186462898195
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3893.50522093509,3924.77883374916,3972.74046241476,4040.21201847257,4139.12192015295,4005.83899362197,4268.62845750072,4385.14877653813,4470.70711139938,4563.09576501374
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.915,71.215,71.583,71.496,71.639,69.971,67.858,71.206,72.602,..
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.82591056949435,10.82062719659,10.3000053427355,6.35849192736715,5.61691446889876,4.70459096113575,5.5823328114905,3.97240784200721,5.54172668627702,5.6685239347435
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,747.356966759448,807.236421043888,867.907502577607,899.907328045175,926.42221954853,945.570903389665,973.646890096159,987.502501465337,1016.88094800324,1049.08393842522
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.899,58.49,58.715,59.043,59.379,59.35,59.373,60.432,60.74,..
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.1340893623123,5.4326782650304,4.66367943913264,3.76145359637003,5.56574533585568,2.12811490126288,5.23736640634888,5.58513728011474,4.46369936133392,4.81348595188295
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,645.066837207039,663.242608032005,677.466131311367,686.456819839526,707.896202374227,706.600783420096,727.143395595501,750.731145294061,766.829225369396,786.210310987652
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.071,60.619,61.148,61.652,62.161,61.343,61.653,63.605,64.085,..
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.687404590619494,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0599975568418,63.3346343654855,33.795011115873,43.3720094777132
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5640.41560569466,5818.61682204646,5997.18271426826,6080.90612132746,6278.63054079553,9010.61000469878,10711.9973374148,17365.3336428642,23101.3538282741,32932.2135760422
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.719,68.069,68.543,68.829,69.067,67.751,64.323,69.888,70.18,..
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.40000000859727,1.81246807847532,2.51027134544685,1.66781095484656,-1.72309699839232,-3.30550546965893,-1.79823988931486,-1.68198396897978,-1.86388420254838,-4.16963395808132
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1411.12684746796,1416.74881879698,1432.67228609541,1437.35251928349,1394.42114071112,1331.69778506932,1292.71954963551,1256.72143592448,1219.11871645847,1154.87300909888
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.224,63.325,63.832,64.077,64.328,63.773,62.613,63.948,64.936,..
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.55963434592314,-8.96508223267296,12.5652843771279,4.14356194013767,3.57584760454412,3.55397003296669
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2271.20265980349,2315.72983058198,2383.37398439714,2430.13503657762,2447.61649282181,2189.43168668222,2423.76634916911,2482.22384904714,2527.27366333188,2573.37159995648
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.323,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884,..
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.38778339545998,2.17543692765861,3.79611358119647,2.84693457597662,-1.67239516545338,-6.54478320166854,6.4544247325683,-3.68375141698573,3.21448901714471,2.5411975388228
